Gene.stable.ID	seqnames	start	end	width	strand	Gene.type	Gene.name_NBIS*	Description (product)	Uniprot entry	Description from Ensembl
ENSCHAG00000020270	25	12732175	12734145	1971	+	protein_coding	tmem53	transmembrane protein 53 [Source:NCBI gene;Acc:105898790]		
ENSCHAG00000020297	25	12827743	12961357	133615	+	protein_coding	rnf220a	ring finger protein 220a [Source:ZFIN;Acc:ZDB-GENE-060929-1006]		
ENSCHAG00000020587	25	13014287	13016918	2632	+	protein_coding	klf17	Krueppel-like factor 4 [Source:NCBI gene;Acc:105898955]		
ENSCHAG00000020610	25	13034605	13036835	2231	-	protein_coding	akap5*	A-kinase anchor protein 5	sp|P24587|AKAP5_RAT	
ENSCHAG00000020663	25	13041253	13085138	43886	+	protein_coding	slc6a9	solute carrier family 6 member 9 [Source:ZFIN;Acc:ZDB-GENE-050105-3]		
ENSCHAG00000022466	25	13089596	13105685	16090	-	protein_coding	ccdc24*	Coiled-coil domain-containing protein 24	sp|Q8N4L8|CCD24_HUMAN	
ENSCHAG00000022474	25	13105851	13109927	4077	+	protein_coding	zgc:113531	von Willebrand factor C domain-containing protein 2-like [Source:NCBI gene;Acc:105898860]		
ENSCHAG00000022497	25	13110913	13181446	70534	-	protein_coding	b4galt2	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-070912-258]"		
ENSCHAG00000022516	25	13185024	13189974	4951	-	protein_coding	atp6v0b	ATPase H+ transporting V0 subunit b [Source:ZFIN;Acc:ZDB-GENE-030131-443]		
ENSCHAG00000022556	25	13191768	13193439	1672	+	protein_coding				
ENSCHAG00000022565	25	13215349	13220814	5466	+	protein_coding	kiss1ra	G-protein coupled receptor 54-like [Source:NCBI gene;Acc:105898653]		
ENSCHAG00000022722	25	13277843	13309010	31168	-	protein_coding	ptch2	patched 2 [Source:NCBI gene;Acc:105898662]		
ENSCHAG00000024236	25	13315054	13343512	28459	-	protein_coding	eif2b3	eukaryotic translation initiation factor 2B subunit gamma [Source:NCBI gene;Acc:105899361]		
ENSCHAG00000024295	25	13400085	13401583	1499	+	protein_coding	DYNLT4	Tctex1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:32315]		
ENSCHAG00000024304	25	13401877	13409254	7378	-	protein_coding	plk3	polo like kinase 3 [Source:NCBI gene;Acc:105899230]		
ENSCHAG00000024423	25	13409990	13413628	3639	-	protein_coding	cacybp	calcyclin binding protein [Source:NCBI gene;Acc:105899341]		
ENSCHAG00000024430	25	13414378	13416327	1950	-	protein_coding	mrps14	mitochondrial ribosomal protein S14 [Source:NCBI gene;Acc:105899351]		
ENSCHAG00000024441	25	13427399	13451040	23642	+	protein_coding	tnn	tenascin N [Source:ZFIN;Acc:ZDB-GENE-990415-262]		
ENSCHAG00000024458	25	13454323	13454951	629	-	protein_coding	KIAA0040	KIAA0040 [Source:HGNC Symbol;Acc:HGNC:28950]		
ENSCHAG00000024483	25	13469328	13504047	34720	-	protein_coding	tnr	tenascin R [Source:NCBI gene;Acc:105898683]		
ENSCHAG00000025144	25	13596554	13606940	10387	-	protein_coding	cop1	COP1 E3 ubiquitin ligase [Source:NCBI gene;Acc:105899263]		
ENSCHAG00000025258	25	13612080	13638387	26308	+	protein_coding	pappa2	pappalysin 2 [Source:ZFIN;Acc:ZDB-GENE-070912-525]		
ENSCHAG00000025261	25	13638408	13653693	15286	+	protein_coding	pappa2*	Pappalysin-2	sp|Q9BXP8|PAPP2_HUMAN	
ENSCHAG00000025327	25	13654303	13822088	167786	-	protein_coding	astn1	astrotactin 1 [Source:ZFIN;Acc:ZDB-GENE-050320-140]		
ENSCHAG00000025867	25	13775680	13776305	626	+	protein_coding				
ENSCHAG00000025871	25	13859986	13896775	36790	+	protein_coding	brinp2	bone morphogenetic protein/retinoic acid inducible neural-specific 2 [Source:ZFIN;Acc:ZDB-GENE-070912-621]		
ENSCHAG00000025923	25	13974036	13982382	8347	-	protein_coding	dars2	"aspartyl-tRNA synthetase 2, mitochondrial [Source:NCBI gene;Acc:105898714]"		
ENSCHAG00000026261	25	13982590	13984598	2009	+	protein_coding	cenpl	centromere protein L [Source:NCBI gene;Acc:105899099]		
ENSCHAG00000026267	25	13984962	13994284	9323	-	protein_coding	klhl20	kelch like family member 20 [Source:NCBI gene;Acc:105899084]		
ENSCHAG00000026277	25	13994345	13996485	2141	+	protein_coding	ankrd45	ankyrin repeat domain 45 [Source:ZFIN;Acc:ZDB-GENE-050522-311]		
ENSCHAG00000026324	25	13997152	14050955	53804	+	protein_coding	rasal2	RAS protein activator like 2 [Source:ZFIN;Acc:ZDB-GENE-070912-180]		
ENSCHAG00000026797	25	14054764	14065934	11171	+	protein_coding	dhx9	DEAH (Asp-Glu-Ala-His) box helicase 9 [Source:ZFIN;Acc:ZDB-GENE-070912-171]		
ENSCHAG00000026836	25	14061350	14071116	9767	-	protein_coding	SHCBP1L	SHC binding and spindle associated 1 like [Source:HGNC Symbol;Acc:HGNC:16788]		
ENSCHAG00000026846	25	14072790	14127774	54985	+	protein_coding	lamc1	laminin subunit gamma 1 [Source:NCBI gene;Acc:105899173]		
ENSCHAG00000026901	25	14131887	14141611	9725	+	protein_coding	lamc1*	Laminin subunit gamma-1	sp|Q1LVF0|LAMC1_DANRE	
ENSCHAG00000026906	25	14142698	14153069	10372	-	protein_coding	nmnat2	nicotinamide nucleotide adenylyltransferase 2 [Source:NCBI gene;Acc:105898900]		
ENSCHAG00000026937	25	14156295	14175129	18835	+	protein_coding	smg7	SMG7 nonsense mediated mRNA decay factor [Source:NCBI gene;Acc:105899184]		
ENSCHAG00000002608	25	14236599	14237706	1108	+	protein_coding	trdc*	T cell receptor delta constant	sp|B7Z8K6|TRDC_HUMAN	
ENSCHAG00000002663	25	14248199	14248675	477	-	protein_coding	tradv14.0	T-cell receptor alpha/delta variable 14.0 [Source:ZFIN;Acc:ZDB-GENE-170601-152]		
ENSCHAG00000002730	25	14250389	14331938	81550	-	protein_coding	trav12-3*	T cell receptor alpha variable 12-3	sp|A0A0B4J271|TVAL3_HUMAN	
ENSCHAG00000002748	25	14277142	14323251	46110	-	protein_coding	trav38-1*	T cell receptor alpha variable 38-1	sp|A0A0B4J264|TV381_HUMAN	
ENSCHAG00000002781	25	14284007	14348617	64611	-	protein_coding	trav12-3*	T cell receptor alpha variable 12-3	sp|A0A0B4J271|TVAL3_HUMAN	
ENSCHAG00000002797	25	14284529	14286301	1773	-	protein_coding	trav12-3*	T cell receptor alpha variable 12-3	sp|A0A0B4J271|TVAL3_HUMAN	
ENSCHAG00000002852	25	14289485	14289974	490	-	protein_coding	trav12-2*	T cell receptor alpha variable 12-2	sp|A0A075B6T6|TVAL2_HUMAN	
ENSCHAG00000002917	25	14290792	14298268	7477	-	protein_coding	trav14dv4*	T cell receptor alpha variable 14/delta variable 4	sp|A0A0A6YYC5|TVA14_HUMAN	
ENSCHAG00000002946	25	14311966	14312455	490	-	protein_coding	trav12-2*	T cell receptor alpha variable 12-2	sp|A0A075B6T6|TVAL2_HUMAN	
ENSCHAG00000002977	25	14314386	14315002	617	-	protein_coding	trav12-3*	T cell receptor alpha variable 12-3	sp|A0A0B4J271|TVAL3_HUMAN	
ENSCHAG00000002995	25	14316160	14317101	942	-	protein_coding	tradv14.0	T-cell receptor alpha/delta variable 14.0 [Source:ZFIN;Acc:ZDB-GENE-170601-152]		
ENSCHAG00000003035	25	14319816	14323466	3651	-	protein_coding	trav14dv4*	T cell receptor alpha variable 14/delta variable 4	sp|A0A0A6YYC5|TVA14_HUMAN	
ENSCHAG00000003106	25	14326547	14328930	2384	-	protein_coding				T-cell receptor alpha/delta variable 1 [Source:ZFIN;Acc:ZDB-GENE-170601-119]
ENSCHAG00000003124	25	14335741	14340796	5056	-	protein_coding	trav1-1*	T cell receptor alpha variable 1-1	sp|A0A0B4J248|TVA11_HUMAN	
ENSCHAG00000003152	25	14343891	14344822	932	-	protein_coding	trav20*	T cell receptor alpha variable 20	sp|A0A0B4J274|TVA20_HUMAN	T-cell receptor alpha/delta variable 14.0 [Source:ZFIN;Acc:ZDB-GENE-170601-152]
ENSCHAG00000003168	25	14349498	14351270	1773	-	protein_coding	tradv31.0	T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]		
ENSCHAG00000003190	25	14352717	14353638	922	-	protein_coding	trav6*	T cell receptor alpha variable 6	sp|A0A075B6T7|TVA6_HUMAN	T-cell receptor alpha/delta variable 1 [Source:ZFIN;Acc:ZDB-GENE-170601-119]
ENSCHAG00000003246	25	14355428	14391429	36002	+	protein_coding	si*	"Sucrase-isomaltase, intestinal"	sp|P14410|SUIS_HUMAN	
ENSCHAG00000004266	25	14399749	14400069	321	-	protein_coding				T-cell receptor alpha/delta variable 22.0 [Source:ZFIN;Acc:ZDB-GENE-170601-160]
ENSCHAG00000004277	25	14401969	14402791	823	-	protein_coding	trav19*	T cell receptor alpha variable 19	sp|A0A0A6YYK7|TVA19_HUMAN	T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]
ENSCHAG00000004304	25	14404337	14527978	123642	-	protein_coding	trav12-3*	T cell receptor alpha variable 12-3	sp|A0A0B4J271|TVAL3_HUMAN	
ENSCHAG00000004334	25	14409663	14410891	1229	-	protein_coding	trav6*	T cell receptor alpha variable 6	sp|A0A075B6T7|TVA6_HUMAN	
ENSCHAG00000004355	25	14412824	14413696	873	-	protein_coding	trav9-2*	T cell receptor alpha variable 9-2	sp|A0A087WT02|TVA92_HUMAN	
ENSCHAG00000004368	25	14425585	14430981	5397	-	protein_coding				
ENSCHAG00000004409	25	14430378	14432411	2034	-	protein_coding	trav7*	T cell receptor alpha variable 7	sp|A0A075B6U4|TVA7_HUMAN	
ENSCHAG00000004447	25	14439562	14441333	1772	-	protein_coding				T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]
ENSCHAG00000004485	25	14451057	14455480	4424	-	protein_coding	trav38-2dv8*	T cell receptor alpha variable 38-2/delta variable 8	sp|A0JD32|TV382_HUMAN	
ENSCHAG00000004514	25	14452098	14466814	14717	-	protein_coding	trav9-1*	T cell receptor alpha variable 9-1	sp|A0A075B6T8|TVA91_HUMAN	T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]
ENSCHAG00000004530	25	14456707	14457873	1167	-	protein_coding				
ENSCHAG00000004554	25	14466217	14468169	1953	-	protein_coding	trav19*	T cell receptor alpha variable 19	sp|A0A0A6YYK7|TVA19_HUMAN	T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]
ENSCHAG00000004586	25	14467524	14470954	3431	-	protein_coding	trav3*	T cell receptor alpha variable 3	sp|A0A0B4J244|TVA3_HUMAN	
ENSCHAG00000004633	25	14475461	14476686	1226	-	protein_coding	trav6*	T cell receptor alpha variable 6	sp|A0A075B6T7|TVA6_HUMAN	
ENSCHAG00000004678	25	14489528	14490620	1093	-	protein_coding	trav6*	T cell receptor alpha variable 6	sp|A0A075B6T7|TVA6_HUMAN	
ENSCHAG00000004710	25	14498880	14500065	1186	-	protein_coding	iglv2-11*	Immunoglobulin lambda variable 2-11	sp|P01706|LV211_HUMAN	
ENSCHAG00000004741	25	14505235	14508965	3731	-	protein_coding	trav12-2*	T cell receptor alpha variable 12-2	sp|A0A075B6T6|TVAL2_HUMAN	
ENSCHAG00000004781	25	14521482	14525354	3873	-	protein_coding				
ENSCHAG00000004808	25	14532717	14539374	6658	-	protein_coding	trav26-1*	T cell receptor alpha variable 26-1	sp|A0A087WT03|TVAZ1_HUMAN	
ENSCHAG00000004842	25	14545278	14547821	2544	-	protein_coding				
ENSCHAG00000004881	25	14551618	14552093	476	-	protein_coding	tradv22.0	T-cell receptor alpha/delta variable 22.0 [Source:ZFIN;Acc:ZDB-GENE-170601-160]		
ENSCHAG00000004906	25	14557800	14558590	791	-	protein_coding	tradv31.0	T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]		
ENSCHAG00000004928	25	14561319	14562746	1428	-	protein_coding	trav17*	T cell receptor alpha variable 17	sp|A0A0B4J275|TVA17_HUMAN	
ENSCHAG00000004947	25	14571494	14573006	1513	-	protein_coding	iglv2-14*	Immunoglobulin lambda variable 2-14	sp|P01704|LV214_HUMAN	
ENSCHAG00000004977	25	14575994	14579768	3775	-	protein_coding	trav26-1*	T cell receptor alpha variable 26-1	sp|A0A087WT03|TVAZ1_HUMAN	
ENSCHAG00000005016	25	14577290	14581557	4268	-	protein_coding	trav9-1*	T cell receptor alpha variable 9-1	sp|A0A075B6T8|TVA91_HUMAN	T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]
ENSCHAG00000005049	25	14582585	14629321	46737	-	protein_coding	trav40*	T cell receptor alpha variable 40	sp|A0A0B4J280|TVA40_HUMAN	
ENSCHAG00000005116	25	14589472	14598207	8736	-	protein_coding				
ENSCHAG00000005133	25	14590729	14591921	1193	-	protein_coding	trav38-2dv8*	T cell receptor alpha variable 38-2/delta variable 8	sp|A0JD32|TV382_HUMAN	T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]
ENSCHAG00000005159	25	14595335	14604929	9595	-	protein_coding	vpreb1*	Immunoglobulin iota chain	sp|P12018|VPREB_HUMAN	
ENSCHAG00000005179	25	14606335	14610493	4159	-	protein_coding				
ENSCHAG00000005197	25	14609092	14609984	893	-	protein_coding	trav9-1*	T cell receptor alpha variable 9-1	sp|A0A075B6T8|TVA91_HUMAN	
ENSCHAG00000005211	25	14632522	14633578	1057	-	protein_coding	trav38-1*	T cell receptor alpha variable 38-1	sp|A0A0B4J264|TV381_HUMAN	
ENSCHAG00000005248	25	14643276	14656330	13055	-	protein_coding	trav4*	T cell receptor alpha variable 4	sp|A0A0B4J268|TVA4_HUMAN	
ENSCHAG00000005270	25	14664662	14667571	2910	-	protein_coding				T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]
ENSCHAG00000005293	25	14665330	14667173	1844	-	protein_coding	trav19*	T cell receptor alpha variable 19	sp|A0A0A6YYK7|TVA19_HUMAN	T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]
ENSCHAG00000005333	25	14682657	14683777	1121	-	protein_coding				
ENSCHAG00000005353	25	14684905	14686622	1718	-	protein_coding				T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]
ENSCHAG00000005371	25	14689265	14690005	741	-	protein_coding	trav2*	T cell receptor alpha variable 2	sp|A0A0B4J234|TVA2_HUMAN	
ENSCHAG00000005390	25	14695244	14702396	7153	-	protein_coding	trav14dv4*	T cell receptor alpha variable 14/delta variable 4	sp|A0A0A6YYC5|TVA14_HUMAN	
ENSCHAG00000005403	25	14700388	14701274	887	-	protein_coding	tradv31.0	T-cell receptor alpha/delta variable 31.0 [Source:ZFIN;Acc:ZDB-GENE-141212-56]		
ENSCHAG00000005434	25	14702547	14703664	1118	-	protein_coding	iglv2-14*	Immunoglobulin lambda variable 2-14	sp|P01704|LV214_HUMAN	
ENSCHAG00000005455	25	14708996	14720878	11883	-	protein_coding	trav6*	T cell receptor alpha variable 6	sp|A0A075B6T7|TVA6_HUMAN	
ENSCHAG00000005478	25	14722437	14722850	414	-	protein_coding				
ENSCHAG00000005486	25	14730521	14731110	590	-	protein_coding	trav38-2dv8*	T cell receptor alpha variable 38-2/delta variable 8	sp|A0JD32|TV382_HUMAN	
ENSCHAG00000005506	25	14738193	14739409	1217	-	protein_coding	trav21*	T cell receptor alpha variable 21	sp|A0A0B4J279|TVA21_HUMAN	
ENSCHAG00000005519	25	14740572	14742628	2057	-	protein_coding	vpreb2*	Immunoglobulin omega chain	sp|P13373|VPRE2_MOUSE	
ENSCHAG00000005543	25	14754687	14769630	14944	-	protein_coding	trav19*	T cell receptor alpha variable 19	sp|A0A0A6YYK7|TVA19_HUMAN	
ENSCHAG00000005573	25	14770276	14771001	726	-	protein_coding	trav6*	T cell receptor alpha variable 6	sp|A0A075B6T7|TVA6_HUMAN	
ENSCHAG00000005598	25	14794863	14796277	1415	-	protein_coding	ccl11*	Eotaxin	sp|P97545|CCL11_RAT	
ENSCHAG00000005622	25	14806906	14808247	1342	-	protein_coding	trav21*	T cell receptor alpha variable 21	sp|A0A0B4J279|TVA21_HUMAN	
ENSCHAG00000005643	25	14848565	14849417	853	-	protein_coding				
ENSCHAG00000005675	25	14859168	14875754	16587	-	protein_coding				
ENSCHAG00000005700	26	1829	21765	19937	+	protein_coding	si:dkey-20i6.3*	UPF0472 protein C16orf72 homolog	sp|A2BE76|CP072_DANRE	
ENSCHAG00000005747	26	53737	63690	9954	+	protein_coding	prkcba	"protein kinase C, beta a [Source:ZFIN;Acc:ZDB-GENE-040426-1354]"		
ENSCHAG00000006276	26	66559	67033	475	+	protein_coding	prkcbb*	Protein kinase C beta type	sp|Q7SY24|KPCB_DANRE	
ENSCHAG00000006290	26	77393	89328	11936	+	protein_coding	cacng3a	"calcium channel, voltage-dependent, gamma subunit 3a [Source:ZFIN;Acc:ZDB-GENE-090312-124]"		
ENSCHAG00000006302	26	120676	129403	8728	+	protein_coding	zgc:136472	zgc:136472 [Source:ZFIN;Acc:ZDB-GENE-060421-2552]		
ENSCHAG00000006373	26	137531	137911	381	+	protein_coding	gng13a	"guanine nucleotide binding protein (G protein), gamma 13a [Source:ZFIN;Acc:ZDB-GENE-081022-188]"		
ENSCHAG00000006395	26	138519	160671	22153	-	protein_coding	chtf18	"CTF18, chromosome transmission fidelity factor 18 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050522-508]"		
ENSCHAG00000006798	26	171627	183585	11959	+	protein_coding	ern2	endoplasmic reticulum to nucleus signaling 2 [Source:ZFIN;Acc:ZDB-GENE-090312-15]		
ENSCHAG00000006826	26	185197	193083	7887	-	protein_coding	plk1	polo-like kinase 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-021115-7]		
ENSCHAG00000006997	26	197310	197969	660	-	protein_coding	rasd3	RASD family member 3 [Source:ZFIN;Acc:ZDB-GENE-060818-9]		
ENSCHAG00000007016	26	217552	220352	2801	+	protein_coding	ndufab1*	"Acyl carrier protein, mitochondrial"	sp|O14561|ACPM_HUMAN	NADH:ubiquinone oxidoreductase subunit AB1a [Source:ZFIN;Acc:ZDB-GENE-040801-1]
ENSCHAG00000007022	26	222075	222476	402	+	protein_coding	ifi27*	"Interferon alpha-inducible protein 27, mitochondrial"	sp|P40305|IFI27_HUMAN	
ENSCHAG00000007045	26	253173	254798	1626	-	protein_coding	fscn1b	fascin actin-bundling protein 1a [Source:ZFIN;Acc:ZDB-GENE-031009-1]		
ENSCHAG00000007065	26	268594	271695	3102	+	protein_coding	actb1	"actin, cytoplasmic 1 [Source:NCBI gene;Acc:105910547]"		
ENSCHAG00000002646	26	273275	279934	6660	+	protein_coding	fbxl18	F-box and leucine-rich repeat protein 18 [Source:ZFIN;Acc:ZDB-GENE-050913-65]		
ENSCHAG00000002723	26	347860	351619	3760	-	protein_coding	litaf*	Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog	sp|Q6GMG8|LITAF_DANRE	
ENSCHAG00000002800	26	380913	390174	9262	-	protein_coding	litaf*	Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog	sp|Q6GMG8|LITAF_DANRE	
ENSCHAG00000002829	26	458308	459785	1478	+	protein_coding	thap12*	52 kDa repressor of the inhibitor of the protein kinase	sp|Q9CUX1|P52K_MOUSE	
ENSCHAG00000002875	26	500995	507911	6917	+	protein_coding	myo15a*	Unconventional myosin-XV	sp|Q9QZZ4|MYO15_MOUSE	
ENSCHAG00000003005	26	514553	521026	6474	+	protein_coding	alkbh5	"alkB homolog 5, RNA demethylase [Source:NCBI gene;Acc:570158]"		
ENSCHAG00000003032	26	521807	528173	6367	+	protein_coding	mief2	mitochondrial elongation factor 2 [Source:ZFIN;Acc:ZDB-GENE-060929-864]		
ENSCHAG00000003070	26	531775	535459	3685	+	protein_coding	smcr8b*	Guanine nucleotide exchange protein smcr8b	sp|Q6PUR7|SMR8B_DANRE	
ENSCHAG00000003172	26	556996	561650	4655	-	protein_coding				
ENSCHAG00000003195	26	597627	599624	1998	+	protein_coding	nlrp1*	"NACHT, LRR and PYD domains-containing protein 1 homolog"	sp|A0A386CAB9|NLRP1_DANRE	
ENSCHAG00000003216	26	640111	642192	2082	+	protein_coding	nlrp1*	"NACHT, LRR and PYD domains-containing protein 1 homolog"	sp|A0A386CAB9|NLRP1_DANRE	
ENSCHAG00000003238	26	656157	775459	119303	-	protein_coding	nlrp1*	"NACHT, LRR and PYD domains-containing protein 1 homolog"	sp|A0A386CAB9|NLRP1_DANRE	
ENSCHAG00000003295	26	688925	706538	17614	-	protein_coding	pgap6	post-glycosylphosphatidylinositol attachment to proteins 6 [Source:ZFIN;Acc:ZDB-GENE-090312-158]		
ENSCHAG00000003351	26	724429	725756	1328	+	protein_coding	peg10*	Retrotransposon-derived protein PEG10	sp|Q86TG7|PEG10_HUMAN	
ENSCHAG00000003364	26	856416	985789	129374	+	protein_coding	nlrp1*	"NACHT, LRR and PYD domains-containing protein 1 homolog"	sp|A0A386CAB9|NLRP1_DANRE	
ENSCHAG00000003387	26	1060450	1065068	4619	-	protein_coding	radil*	Ras-associating and dilute domain-containing protein	sp|A7UA95|RADIL_DANRE	
ENSCHAG00000003428	26	1071215	1080860	9646	-	protein_coding	radil*	Ras-associating and dilute domain-containing protein	sp|A7UA95|RADIL_DANRE	
ENSCHAG00000003516	26	1110755	1119920	9166	-	protein_coding				
ENSCHAG00000004049	26	1166784	1168691	1908	-	protein_coding	atp5mk*	"ATP synthase membrane subunit K, mitochondrial"	sp|Q3ZBI7|ATPMK_BOVIN	
ENSCHAG00000004076	26	1172326	1178032	5707	-	protein_coding	nlrp12*	"NACHT, LRR and PYD domains-containing protein 12"	sp|P59046|NAL12_HUMAN	
ENSCHAG00000004089	26	1181224	1193679	12456	-	protein_coding	nlrp1*	"NACHT, LRR and PYD domains-containing protein 1 homolog"	sp|A0A386CAB9|NLRP1_DANRE	
ENSCHAG00000004125	26	1203921	1207143	3223	+	protein_coding	elfn1b	extracellular leucine-rich repeat and fibronectin type III domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-080327-21]		
ENSCHAG00000004184	26	1217933	1226949	9017	-	protein_coding	mad1l1*	Mitotic spindle assembly checkpoint protein MAD1	sp|Q9WTX8|MD1L1_MOUSE	
ENSCHAG00000004229	26	1230614	1237481	6868	+	protein_coding	C7orf26	chromosome 7 open reading frame 26 [Source:HGNC Symbol;Acc:HGNC:21702]		
ENSCHAG00000004261	26	1239092	1244804	5713	-	protein_coding	pmm2*	Phosphomannomutase 2	sp|Q3SZJ9|PMM2_BOVIN	
ENSCHAG00000004416	26	1244745	1254546	9802	+	protein_coding	mad1l1	mitotic arrest deficient 1 like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1081]		
ENSCHAG00000004448	26	1258940	1262194	3255	+	protein_coding	rgs8*	Regulator of G-protein signaling 8	sp|Q6DGI0|RGS8_DANRE	
ENSCHAG00000004475	26	1309111	1309664	554	+	protein_coding	prdm9*	Histone-lysine N-methyltransferase PRDM9	sp|Q6P2A1|PRDM9_DANRE	
ENSCHAG00000004492	26	1313643	1315248	1606	-	protein_coding	caspa*	Caspase a	sp|Q9I9L7|CASPA_DANRE	
ENSCHAG00000004583	26	1386575	1395280	8706	-	protein_coding	UNCX	Unc4.1 homeobox (C. elegans) [Source:NCBI gene;Acc:553947]		
